areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E06000042,Milton Keynes,utla,2021-01-26,70_74,11525.0,13.0,0.0,5161.0,37.0,13.0,0.0,44.8,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-26,75_79,7410.0,14.0,0.0,5868.0,21.0,14.0,0.0,79.2,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-26,80_84,4710.0,889.0,0.0,4095.0,5.0,889.0,0.0,86.9,18.9,18.9
E06000042,Milton Keynes,utla,2021-01-26,85_89,2637.0,500.0,0.0,2223.0,6.0,500.0,0.0,84.3,19.0,19.0
E06000042,Milton Keynes,utla,2021-01-26,90+,1594.0,191.0,0.0,1228.0,4.0,191.0,0.0,77.0,12.0,12.0
E06000042,Milton Keynes,utla,2021-01-25,18_24,23000.0,10.0,0.0,533.0,21.0,10.0,0.0,2.3,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-25,25_29,20763.0,6.0,0.0,680.0,25.0,6.0,0.0,3.3,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-25,30_34,25094.0,13.0,0.0,832.0,30.0,13.0,0.0,3.3,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-25,35_39,26194.0,19.0,0.0,977.0,49.0,19.0,0.0,3.7,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-25,40_44,25223.0,26.0,0.0,1248.0,37.0,26.0,0.0,5.0,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-25,45_49,22233.0,36.0,0.0,1399.0,71.0,36.0,0.0,6.3,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-25,50_54,20906.0,38.0,0.0,1545.0,67.0,38.0,0.0,7.4,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-25,55_59,18383.0,57.0,0.0,1490.0,65.0,57.0,0.0,8.1,0.3,0.3
E06000042,Milton Keynes,utla,2021-01-25,60_64,15469.0,33.0,0.0,1323.0,45.0,33.0,0.0,8.6,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-25,65_69,12830.0,18.0,1.0,1613.0,25.0,18.0,1.0,12.6,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-25,70_74,11525.0,13.0,0.0,5124.0,179.0,13.0,0.0,44.5,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-25,75_79,7410.0,14.0,0.0,5847.0,170.0,14.0,0.0,78.9,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-25,80_84,4710.0,889.0,0.0,4090.0,9.0,889.0,0.0,86.8,18.9,18.9
E06000042,Milton Keynes,utla,2021-01-25,85_89,2637.0,500.0,0.0,2217.0,7.0,500.0,0.0,84.1,19.0,19.0
E06000042,Milton Keynes,utla,2021-01-25,90+,1594.0,191.0,0.0,1224.0,3.0,191.0,0.0,76.8,12.0,12.0
E06000042,Milton Keynes,utla,2021-01-24,18_24,23000.0,10.0,0.0,512.0,28.0,10.0,0.0,2.2,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-24,25_29,20763.0,6.0,0.0,655.0,18.0,6.0,0.0,3.1,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-24,30_34,25094.0,13.0,0.0,802.0,23.0,13.0,0.0,3.2,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-24,35_39,26194.0,19.0,0.0,928.0,38.0,19.0,0.0,3.5,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-24,40_44,25223.0,26.0,0.0,1211.0,55.0,26.0,0.0,4.8,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-24,45_49,22233.0,36.0,0.0,1328.0,48.0,36.0,0.0,6.0,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-24,50_54,20906.0,38.0,0.0,1478.0,55.0,38.0,0.0,7.1,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-24,55_59,18383.0,57.0,0.0,1425.0,57.0,57.0,0.0,7.8,0.3,0.3
E06000042,Milton Keynes,utla,2021-01-24,60_64,15469.0,33.0,0.0,1278.0,116.0,33.0,0.0,8.3,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-24,65_69,12830.0,17.0,0.0,1588.0,164.0,17.0,0.0,12.4,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-24,70_74,11525.0,13.0,0.0,4945.0,352.0,13.0,0.0,42.9,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-24,75_79,7410.0,14.0,0.0,5677.0,6.0,14.0,0.0,76.6,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-24,80_84,4710.0,889.0,0.0,4081.0,3.0,889.0,0.0,86.7,18.9,18.9
E06000042,Milton Keynes,utla,2021-01-24,85_89,2637.0,500.0,0.0,2210.0,3.0,500.0,0.0,83.8,19.0,19.0
E06000042,Milton Keynes,utla,2021-01-24,90+,1594.0,191.0,0.0,1221.0,2.0,191.0,0.0,76.6,12.0,12.0
E06000042,Milton Keynes,utla,2021-01-23,18_24,23000.0,10.0,0.0,484.0,24.0,10.0,0.0,2.1,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-23,25_29,20763.0,6.0,0.0,637.0,46.0,6.0,0.0,3.1,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-23,30_34,25094.0,13.0,0.0,779.0,44.0,13.0,0.0,3.1,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-23,35_39,26194.0,19.0,0.0,890.0,56.0,19.0,0.0,3.4,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-23,40_44,25223.0,26.0,1.0,1156.0,64.0,26.0,1.0,4.6,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-23,45_49,22233.0,36.0,0.0,1280.0,79.0,36.0,0.0,5.8,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-23,50_54,20906.0,38.0,1.0,1423.0,85.0,38.0,1.0,6.8,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-23,55_59,18383.0,57.0,1.0,1368.0,77.0,57.0,1.0,7.4,0.3,0.3
E06000042,Milton Keynes,utla,2021-01-23,60_64,15469.0,33.0,0.0,1162.0,63.0,33.0,0.0,7.5,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-23,65_69,12830.0,17.0,0.0,1424.0,360.0,17.0,0.0,11.1,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-23,70_74,11525.0,13.0,0.0,4593.0,862.0,13.0,0.0,39.9,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-23,75_79,7410.0,14.0,0.0,5671.0,47.0,14.0,0.0,76.5,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-23,80_84,4710.0,889.0,0.0,4078.0,25.0,889.0,0.0,86.6,18.9,18.9
E06000042,Milton Keynes,utla,2021-01-23,85_89,2637.0,500.0,0.0,2207.0,14.0,500.0,0.0,83.7,19.0,19.0
E06000042,Milton Keynes,utla,2021-01-23,90+,1594.0,191.0,0.0,1219.0,28.0,191.0,0.0,76.5,12.0,12.0
E06000042,Milton Keynes,utla,2021-01-22,18_24,23000.0,10.0,0.0,460.0,36.0,10.0,0.0,2.0,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-22,25_29,20763.0,6.0,0.0,591.0,55.0,6.0,0.0,2.9,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-22,30_34,25094.0,13.0,0.0,735.0,60.0,13.0,0.0,2.9,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-22,35_39,26194.0,19.0,0.0,834.0,56.0,19.0,0.0,3.2,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-22,40_44,25223.0,25.0,0.0,1092.0,86.0,25.0,0.0,4.3,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-22,45_49,22233.0,36.0,0.0,1201.0,98.0,36.0,0.0,5.4,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-22,50_54,20906.0,37.0,0.0,1338.0,110.0,37.0,0.0,6.4,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-22,55_59,18383.0,56.0,0.0,1291.0,89.0,56.0,0.0,7.0,0.3,0.3
E06000042,Milton Keynes,utla,2021-01-22,60_64,15469.0,33.0,0.0,1099.0,101.0,33.0,0.0,7.1,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-22,65_69,12830.0,17.0,0.0,1064.0,342.0,17.0,0.0,8.3,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-22,70_74,11525.0,13.0,0.0,3731.0,954.0,13.0,0.0,32.4,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-22,75_79,7410.0,14.0,0.0,5624.0,619.0,14.0,0.0,75.9,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-22,80_84,4710.0,889.0,0.0,4053.0,111.0,889.0,0.0,86.0,18.9,18.9
E06000042,Milton Keynes,utla,2021-01-22,85_89,2637.0,500.0,0.0,2193.0,53.0,500.0,0.0,83.2,19.0,19.0
E06000042,Milton Keynes,utla,2021-01-22,90+,1594.0,191.0,0.0,1191.0,37.0,191.0,0.0,74.7,12.0,12.0
E06000042,Milton Keynes,utla,2021-01-21,18_24,23000.0,10.0,0.0,424.0,38.0,10.0,0.0,1.8,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-21,25_29,20763.0,6.0,1.0,536.0,39.0,6.0,1.0,2.6,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-21,30_34,25094.0,13.0,0.0,675.0,54.0,13.0,0.0,2.7,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-21,35_39,26194.0,19.0,1.0,778.0,60.0,19.0,1.0,3.0,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-21,40_44,25223.0,25.0,0.0,1006.0,77.0,25.0,0.0,4.0,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-21,45_49,22233.0,36.0,1.0,1103.0,89.0,36.0,1.0,5.0,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-21,50_54,20906.0,37.0,0.0,1228.0,111.0,37.0,0.0,5.9,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-21,55_59,18383.0,56.0,0.0,1202.0,125.0,56.0,0.0,6.5,0.3,0.3
E06000042,Milton Keynes,utla,2021-01-21,60_64,15469.0,33.0,0.0,998.0,150.0,33.0,0.0,6.5,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-21,65_69,12830.0,17.0,0.0,722.0,222.0,17.0,0.0,5.6,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-21,70_74,11525.0,13.0,0.0,2777.0,599.0,13.0,0.0,24.1,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-21,75_79,7410.0,14.0,0.0,5005.0,620.0,14.0,0.0,67.5,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-21,80_84,4710.0,889.0,0.0,3942.0,90.0,889.0,0.0,83.7,18.9,18.9
E06000042,Milton Keynes,utla,2021-01-21,85_89,2637.0,500.0,0.0,2140.0,36.0,500.0,0.0,81.2,19.0,19.0
E06000042,Milton Keynes,utla,2021-01-21,90+,1594.0,191.0,0.0,1154.0,29.0,191.0,0.0,72.4,12.0,12.0
E06000042,Milton Keynes,utla,2021-01-20,18_24,23000.0,10.0,0.0,386.0,33.0,10.0,0.0,1.7,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-20,25_29,20763.0,5.0,0.0,497.0,34.0,5.0,0.0,2.4,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-20,30_34,25094.0,13.0,0.0,621.0,37.0,13.0,0.0,2.5,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-20,35_39,26194.0,18.0,0.0,718.0,53.0,18.0,0.0,2.7,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-20,40_44,25223.0,25.0,0.0,929.0,43.0,25.0,0.0,3.7,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-20,45_49,22233.0,35.0,0.0,1014.0,58.0,35.0,0.0,4.6,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-20,50_54,20906.0,37.0,0.0,1117.0,52.0,37.0,0.0,5.3,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-20,55_59,18383.0,56.0,0.0,1077.0,63.0,56.0,0.0,5.9,0.3,0.3
E06000042,Milton Keynes,utla,2021-01-20,60_64,15469.0,33.0,1.0,848.0,56.0,33.0,1.0,5.5,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-20,65_69,12830.0,17.0,0.0,500.0,44.0,17.0,0.0,3.9,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-20,70_74,11525.0,13.0,0.0,2178.0,501.0,13.0,0.0,18.9,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-20,75_79,7410.0,14.0,0.0,4385.0,395.0,14.0,0.0,59.2,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-20,80_84,4710.0,889.0,0.0,3852.0,20.0,889.0,0.0,81.8,18.9,18.9
E06000042,Milton Keynes,utla,2021-01-20,85_89,2637.0,500.0,0.0,2104.0,8.0,500.0,0.0,79.8,19.0,19.0
E06000042,Milton Keynes,utla,2021-01-20,90+,1594.0,191.0,0.0,1125.0,12.0,191.0,0.0,70.6,12.0,12.0
E06000042,Milton Keynes,utla,2021-01-19,18_24,23000.0,10.0,0.0,353.0,29.0,10.0,0.0,1.5,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-19,25_29,20763.0,5.0,0.0,463.0,36.0,5.0,0.0,2.2,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-19,30_34,25094.0,13.0,0.0,584.0,35.0,13.0,0.0,2.3,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-19,35_39,26194.0,18.0,2.0,665.0,60.0,18.0,2.0,2.5,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-19,40_44,25223.0,25.0,1.0,886.0,61.0,25.0,1.0,3.5,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-19,45_49,22233.0,35.0,1.0,956.0,87.0,35.0,1.0,4.3,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-19,50_54,20906.0,37.0,1.0,1065.0,80.0,37.0,1.0,5.1,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-19,55_59,18383.0,56.0,1.0,1014.0,99.0,56.0,1.0,5.5,0.3,0.3
E06000042,Milton Keynes,utla,2021-01-19,60_64,15469.0,32.0,2.0,792.0,90.0,32.0,2.0,5.1,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-19,65_69,12830.0,17.0,0.0,456.0,71.0,17.0,0.0,3.5,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-19,70_74,11525.0,13.0,0.0,1677.0,211.0,13.0,0.0,14.6,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-19,75_79,7410.0,14.0,0.0,3990.0,540.0,14.0,0.0,53.9,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-19,80_84,4710.0,889.0,0.0,3832.0,30.0,889.0,0.0,81.4,18.9,18.9
E06000042,Milton Keynes,utla,2021-01-19,85_89,2637.0,500.0,0.0,2096.0,20.0,500.0,0.0,79.5,19.0,19.0
E06000042,Milton Keynes,utla,2021-01-19,90+,1594.0,191.0,0.0,1113.0,7.0,191.0,0.0,69.8,12.0,12.0
E06000042,Milton Keynes,utla,2021-01-18,18_24,23000.0,10.0,0.0,324.0,17.0,10.0,0.0,1.4,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-18,25_29,20763.0,5.0,0.0,427.0,20.0,5.0,0.0,2.1,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-18,30_34,25094.0,13.0,0.0,549.0,27.0,13.0,0.0,2.2,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-18,35_39,26194.0,16.0,0.0,605.0,29.0,16.0,0.0,2.3,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-18,40_44,25223.0,24.0,0.0,825.0,38.0,24.0,0.0,3.3,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-18,45_49,22233.0,34.0,0.0,869.0,54.0,34.0,0.0,3.9,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-18,50_54,20906.0,36.0,0.0,985.0,64.0,36.0,0.0,4.7,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-18,55_59,18383.0,55.0,0.0,915.0,56.0,55.0,0.0,5.0,0.3,0.3
E06000042,Milton Keynes,utla,2021-01-18,60_64,15469.0,30.0,0.0,702.0,72.0,30.0,0.0,4.5,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-18,65_69,12830.0,17.0,0.0,385.0,28.0,17.0,0.0,3.0,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-18,70_74,11525.0,13.0,0.0,1466.0,170.0,13.0,0.0,12.7,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-18,75_79,7410.0,14.0,0.0,3450.0,171.0,14.0,0.0,46.6,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-18,80_84,4710.0,889.0,0.0,3802.0,46.0,889.0,0.0,80.7,18.9,18.9
E06000042,Milton Keynes,utla,2021-01-18,85_89,2637.0,500.0,0.0,2076.0,14.0,500.0,0.0,78.7,19.0,19.0
E06000042,Milton Keynes,utla,2021-01-18,90+,1594.0,191.0,0.0,1106.0,18.0,191.0,0.0,69.4,12.0,12.0
E06000042,Milton Keynes,utla,2021-01-17,18_24,23000.0,10.0,0.0,307.0,13.0,10.0,0.0,1.3,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-17,25_29,20763.0,5.0,0.0,407.0,14.0,5.0,0.0,2.0,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-17,30_34,25094.0,13.0,0.0,522.0,20.0,13.0,0.0,2.1,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-17,35_39,26194.0,16.0,0.0,576.0,20.0,16.0,0.0,2.2,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-17,40_44,25223.0,24.0,1.0,787.0,20.0,24.0,1.0,3.1,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-17,45_49,22233.0,34.0,0.0,815.0,17.0,34.0,0.0,3.7,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-17,50_54,20906.0,36.0,1.0,921.0,30.0,36.0,1.0,4.4,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-17,55_59,18383.0,55.0,2.0,859.0,39.0,55.0,2.0,4.7,0.3,0.3
E06000042,Milton Keynes,utla,2021-01-17,60_64,15469.0,30.0,0.0,630.0,24.0,30.0,0.0,4.1,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-17,65_69,12830.0,17.0,0.0,357.0,17.0,17.0,0.0,2.8,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-17,70_74,11525.0,13.0,0.0,1296.0,23.0,13.0,0.0,11.2,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-17,75_79,7410.0,14.0,0.0,3279.0,342.0,14.0,0.0,44.2,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-17,80_84,4710.0,889.0,0.0,3756.0,124.0,889.0,0.0,79.8,18.9,18.9
E06000042,Milton Keynes,utla,2021-01-17,85_89,2637.0,500.0,0.0,2062.0,76.0,500.0,0.0,78.2,19.0,19.0
E06000042,Milton Keynes,utla,2021-01-17,90+,1594.0,191.0,0.0,1088.0,48.0,191.0,0.0,68.3,12.0,12.0
E06000042,Milton Keynes,utla,2021-01-16,18_24,23000.0,10.0,0.0,294.0,23.0,10.0,0.0,1.3,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-16,25_29,20763.0,5.0,1.0,393.0,11.0,5.0,1.0,1.9,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-16,30_34,25094.0,13.0,0.0,502.0,24.0,13.0,0.0,2.0,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-16,35_39,26194.0,16.0,0.0,556.0,21.0,16.0,0.0,2.1,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-16,40_44,25223.0,23.0,0.0,767.0,26.0,23.0,0.0,3.0,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-16,45_49,22233.0,34.0,0.0,798.0,35.0,34.0,0.0,3.6,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-16,50_54,20906.0,35.0,0.0,891.0,30.0,35.0,0.0,4.3,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-16,55_59,18383.0,53.0,1.0,820.0,44.0,53.0,1.0,4.5,0.3,0.3
E06000042,Milton Keynes,utla,2021-01-16,60_64,15469.0,30.0,0.0,606.0,36.0,30.0,0.0,3.9,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-16,65_69,12830.0,17.0,0.0,340.0,26.0,17.0,0.0,2.6,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-16,70_74,11525.0,13.0,0.0,1273.0,34.0,13.0,0.0,11.1,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-16,75_79,7410.0,14.0,0.0,2937.0,275.0,14.0,0.0,39.6,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-16,80_84,4710.0,889.0,0.0,3632.0,427.0,889.0,0.0,77.1,18.9,18.9
E06000042,Milton Keynes,utla,2021-01-16,85_89,2637.0,500.0,0.0,1986.0,264.0,500.0,0.0,75.3,19.0,19.0
E06000042,Milton Keynes,utla,2021-01-16,90+,1594.0,191.0,0.0,1040.0,190.0,191.0,0.0,65.2,12.0,12.0
E06000042,Milton Keynes,utla,2021-01-15,18_24,23000.0,10.0,0.0,271.0,26.0,10.0,0.0,1.2,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-15,25_29,20763.0,4.0,0.0,382.0,25.0,4.0,0.0,1.8,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-15,30_34,25094.0,13.0,1.0,478.0,34.0,13.0,1.0,1.9,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-15,35_39,26194.0,16.0,1.0,535.0,45.0,16.0,1.0,2.0,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-15,40_44,25223.0,23.0,0.0,741.0,45.0,23.0,0.0,2.9,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-15,45_49,22233.0,34.0,0.0,763.0,55.0,34.0,0.0,3.4,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-15,50_54,20906.0,35.0,1.0,861.0,57.0,35.0,1.0,4.1,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-15,55_59,18383.0,52.0,0.0,776.0,33.0,52.0,0.0,4.2,0.3,0.3
E06000042,Milton Keynes,utla,2021-01-15,60_64,15469.0,30.0,0.0,570.0,37.0,30.0,0.0,3.7,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-15,65_69,12830.0,17.0,0.0,314.0,64.0,17.0,0.0,2.5,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-15,70_74,11525.0,13.0,0.0,1239.0,401.0,13.0,0.0,10.8,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-15,75_79,7410.0,14.0,0.0,2662.0,554.0,14.0,0.0,35.9,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-15,80_84,4710.0,889.0,0.0,3205.0,143.0,889.0,0.0,68.0,18.9,18.9
E06000042,Milton Keynes,utla,2021-01-15,85_89,2637.0,500.0,0.0,1722.0,80.0,500.0,0.0,65.3,19.0,19.0
E06000042,Milton Keynes,utla,2021-01-15,90+,1594.0,191.0,0.0,850.0,38.0,191.0,0.0,53.3,12.0,12.0
E06000042,Milton Keynes,utla,2021-01-14,18_24,23000.0,10.0,0.0,245.0,25.0,10.0,0.0,1.1,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-14,25_29,20763.0,4.0,0.0,357.0,29.0,4.0,0.0,1.7,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-14,30_34,25094.0,12.0,1.0,444.0,35.0,12.0,1.0,1.8,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-14,35_39,26194.0,15.0,0.0,490.0,39.0,15.0,0.0,1.9,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-14,40_44,25223.0,23.0,0.0,696.0,51.0,23.0,0.0,2.8,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-14,45_49,22233.0,34.0,0.0,708.0,55.0,34.0,0.0,3.2,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-14,50_54,20906.0,34.0,0.0,804.0,55.0,34.0,0.0,3.9,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-14,55_59,18383.0,52.0,0.0,743.0,62.0,52.0,0.0,4.0,0.3,0.3
E06000042,Milton Keynes,utla,2021-01-14,60_64,15469.0,30.0,0.0,533.0,51.0,30.0,0.0,3.5,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-14,65_69,12830.0,17.0,0.0,250.0,24.0,17.0,0.0,1.9,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-14,70_74,11525.0,13.0,0.0,838.0,317.0,13.0,0.0,7.3,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-14,75_79,7410.0,14.0,0.0,2108.0,259.0,14.0,0.0,28.4,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-14,80_84,4710.0,889.0,0.0,3062.0,37.0,889.0,0.0,65.0,18.9,18.9
E06000042,Milton Keynes,utla,2021-01-14,85_89,2637.0,500.0,0.0,1642.0,16.0,500.0,0.0,62.3,19.0,19.0
E06000042,Milton Keynes,utla,2021-01-14,90+,1594.0,191.0,0.0,812.0,42.0,191.0,0.0,50.9,12.0,12.0
E06000042,Milton Keynes,utla,2021-01-13,18_24,23000.0,10.0,0.0,220.0,11.0,10.0,0.0,1.0,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-13,25_29,20763.0,4.0,0.0,328.0,24.0,4.0,0.0,1.6,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-13,30_34,25094.0,11.0,0.0,409.0,31.0,11.0,0.0,1.6,0.0,0.0
E06000042,Milton Keynes,utla,2021-01-13,35_39,26194.0,15.0,0.0,451.0,41.0,15.0,0.0,1.7,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-13,40_44,25223.0,23.0,0.0,645.0,61.0,23.0,0.0,2.6,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-13,45_49,22233.0,34.0,0.0,653.0,63.0,34.0,0.0,2.9,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-13,50_54,20906.0,34.0,0.0,749.0,51.0,34.0,0.0,3.6,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-13,55_59,18383.0,52.0,1.0,681.0,55.0,52.0,1.0,3.7,0.3,0.3
E06000042,Milton Keynes,utla,2021-01-13,60_64,15469.0,30.0,0.0,482.0,30.0,30.0,0.0,3.1,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-13,65_69,12830.0,17.0,0.0,226.0,18.0,17.0,0.0,1.8,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-13,70_74,11525.0,13.0,0.0,521.0,337.0,13.0,0.0,4.5,0.1,0.1
E06000042,Milton Keynes,utla,2021-01-13,75_79,7410.0,14.0,0.0,1849.0,226.0,14.0,0.0,24.9,0.2,0.2
E06000042,Milton Keynes,utla,2021-01-13,80_84,4710.0,889.0,0.0,3025.0,38.0,889.0,0.0,64.2,18.9,18.9
E06000042,Milton Keynes,utla,2021-01-13,85_89,2637.0,500.0,1.0,1626.0,19.0,500.0,1.0,61.7,19.0,19.0
E06000042,Milton Keynes,utla,2021-01-13,90+,1594.0,191.0,0.0,770.0,27.0,191.0,0.0,48.3,12.0,12.0
